ISO3,Country,Residence / School Type,Service Type,Year,Coverage,School-age population,Service level
KOR,Republic of Korea,primary,Hygiene,2018,0,0,Insufficient data
KOR,Republic of Korea,rural,Hygiene,2018,100,1300736,Insufficient data
KOR,Republic of Korea,secondary,Hygiene,2018,0,0,Insufficient data
KOR,Republic of Korea,urban,Hygiene,2018,100,5714721,Insufficient data
KOR,Republic of Korea,total,Sanitation,2018,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Sanitation,2018,100,1347585,Insufficient data
KOR,Republic of Korea,primary,Sanitation,2018,0,0,Insufficient data
KOR,Republic of Korea,rural,Sanitation,2018,100,1300736,Insufficient data
KOR,Republic of Korea,secondary,Sanitation,2018,0,0,Insufficient data
KOR,Republic of Korea,urban,Sanitation,2018,100,5714721,Insufficient data
KOR,Republic of Korea,total,Drinking water,2018,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Drinking water,2018,100,1347585,Insufficient data
KOR,Republic of Korea,primary,Drinking water,2018,0,0,Insufficient data
KOR,Republic of Korea,rural,Drinking water,2018,100,1300736,Insufficient data
KOR,Republic of Korea,secondary,Drinking water,2018,0,0,Insufficient data
KOR,Republic of Korea,urban,Drinking water,2018,100,5714721,Insufficient data
KOR,Republic of Korea,total,Hygiene,2018,0,0,Limited service
KOR,Republic of Korea,primary,Hygiene,2018,0,0,Limited service
KOR,Republic of Korea,secondary,Hygiene,2018,0,0,Limited service
KOR,Republic of Korea,total,Sanitation,2018,0,0,Limited service
KOR,Republic of Korea,primary,Sanitation,2018,0,0,Limited service
KOR,Republic of Korea,secondary,Sanitation,2018,0,0,Limited service
KOR,Republic of Korea,total,Drinking water,2018,0,0,Limited service
KOR,Republic of Korea,primary,Drinking water,2018,0,0,Limited service
KOR,Republic of Korea,secondary,Drinking water,2018,0,0,Limited service
KOR,Republic of Korea,total,Hygiene,2018,0,0,No service
KOR,Republic of Korea,primary,Hygiene,2018,0,0,No service
KOR,Republic of Korea,secondary,Hygiene,2018,0,0,No service
KOR,Republic of Korea,total,Sanitation,2018,0,0,No service
KOR,Republic of Korea,primary,Sanitation,2018,0,0,No service
KOR,Republic of Korea,secondary,Sanitation,2018,0,0,No service
KOR,Republic of Korea,total,Drinking water,2018,0,0,No service
KOR,Republic of Korea,primary,Drinking water,2018,0,0,No service
KOR,Republic of Korea,secondary,Drinking water,2018,0,0,No service
KOR,Republic of Korea,total,Hygiene,2019,100,6888187,Basic service
KOR,Republic of Korea,primary,Hygiene,2019,100,2728683,Basic service
KOR,Republic of Korea,secondary,Hygiene,2019,100,2843964,Basic service
KOR,Republic of Korea,total,Sanitation,2019,100,6888187,Basic service
KOR,Republic of Korea,primary,Sanitation,2019,100,2728683,Basic service
KOR,Republic of Korea,secondary,Sanitation,2019,100,2843964,Basic service
KOR,Republic of Korea,total,Drinking water,2019,100,6888187,Basic service
KOR,Republic of Korea,primary,Drinking water,2019,100,2728683,Basic service
KOR,Republic of Korea,secondary,Drinking water,2019,100,2843964,Basic service
KOR,Republic of Korea,total,Hygiene,2019,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Hygiene,2019,100,1315540,Insufficient data
KOR,Republic of Korea,primary,Hygiene,2019,0,0,Insufficient data
KOR,Republic of Korea,rural,Hygiene,2019,100,1279137,Insufficient data
KOR,Republic of Korea,secondary,Hygiene,2019,0,0,Insufficient data
KOR,Republic of Korea,urban,Hygiene,2019,100,5609051,Insufficient data
KOR,Republic of Korea,total,Sanitation,2019,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Sanitation,2019,100,1315540,Insufficient data
KOR,Republic of Korea,primary,Sanitation,2019,0,0,Insufficient data
KOR,Republic of Korea,rural,Sanitation,2019,100,1279137,Insufficient data
KOR,Republic of Korea,secondary,Sanitation,2019,0,0,Insufficient data
KOR,Republic of Korea,urban,Sanitation,2019,100,5609051,Insufficient data
KOR,Republic of Korea,total,Drinking water,2019,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Drinking water,2019,100,1315540,Insufficient data
KOR,Republic of Korea,primary,Drinking water,2019,0,0,Insufficient data
KOR,Republic of Korea,rural,Drinking water,2019,100,1279137,Insufficient data
KOR,Republic of Korea,secondary,Drinking water,2019,0,0,Insufficient data
KOR,Republic of Korea,urban,Drinking water,2019,100,5609051,Insufficient data
KOR,Republic of Korea,total,Hygiene,2019,0,0,Limited service
KOR,Republic of Korea,primary,Hygiene,2019,0,0,Limited service
KOR,Republic of Korea,secondary,Hygiene,2019,0,0,Limited service
KOR,Republic of Korea,total,Sanitation,2019,0,0,Limited service
KOR,Republic of Korea,primary,Sanitation,2019,0,0,Limited service
KOR,Republic of Korea,secondary,Sanitation,2019,0,0,Limited service
KOR,Republic of Korea,total,Drinking water,2019,0,0,Limited service
KOR,Republic of Korea,primary,Drinking water,2019,0,0,Limited service
KOR,Republic of Korea,secondary,Drinking water,2019,0,0,Limited service
KOR,Republic of Korea,total,Hygiene,2019,0,0,No service
KOR,Republic of Korea,primary,Hygiene,2019,0,0,No service
KOR,Republic of Korea,secondary,Hygiene,2019,0,0,No service
KOR,Republic of Korea,total,Sanitation,2019,0,0,No service
KOR,Republic of Korea,primary,Sanitation,2019,0,0,No service
KOR,Republic of Korea,secondary,Sanitation,2019,0,0,No service
KOR,Republic of Korea,total,Drinking water,2019,0,0,No service
KOR,Republic of Korea,primary,Drinking water,2019,0,0,No service
KOR,Republic of Korea,secondary,Drinking water,2019,0,0,No service
KOR,Republic of Korea,total,Hygiene,2020,100,6888187,Basic service
KOR,Republic of Korea,primary,Hygiene,2020,100,2728683,Basic service
KOR,Republic of Korea,secondary,Hygiene,2020,100,2843964,Basic service
KOR,Republic of Korea,total,Sanitation,2020,100,6888187,Basic service
KOR,Republic of Korea,primary,Sanitation,2020,100,2728683,Basic service
KOR,Republic of Korea,secondary,Sanitation,2020,100,2843964,Basic service
KOR,Republic of Korea,total,Drinking water,2020,100,6888187,Basic service
KOR,Republic of Korea,primary,Drinking water,2020,100,2728683,Basic service
KOR,Republic of Korea,secondary,Drinking water,2020,100,2843964,Basic service
KOR,Republic of Korea,total,Hygiene,2020,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Hygiene,2020,100,1315540,Insufficient data
KOR,Republic of Korea,primary,Hygiene,2020,0,0,Insufficient data
KOR,Republic of Korea,rural,Hygiene,2020,100,1280239,Insufficient data
KOR,Republic of Korea,secondary,Hygiene,2020,0,0,Insufficient data
KOR,Republic of Korea,urban,Hygiene,2020,100,5607949,Insufficient data
KOR,Republic of Korea,total,Sanitation,2020,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Sanitation,2020,100,1315540,Insufficient data
KOR,Republic of Korea,primary,Sanitation,2020,0,0,Insufficient data
KOR,Republic of Korea,rural,Sanitation,2020,100,1280239,Insufficient data
KOR,Republic of Korea,secondary,Sanitation,2020,0,0,Insufficient data
KOR,Republic of Korea,urban,Sanitation,2020,100,5607949,Insufficient data
KOR,Republic of Korea,total,Drinking water,2020,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Drinking water,2020,100,1315540,Insufficient data
KOR,Republic of Korea,primary,Drinking water,2020,0,0,Insufficient data
KOR,Republic of Korea,rural,Drinking water,2020,100,1280239,Insufficient data
KOR,Republic of Korea,secondary,Drinking water,2020,0,0,Insufficient data
KOR,Republic of Korea,urban,Drinking water,2020,100,5607949,Insufficient data
KOR,Republic of Korea,total,Hygiene,2020,0,0,Limited service
KOR,Republic of Korea,primary,Hygiene,2020,0,0,Limited service
KOR,Republic of Korea,secondary,Hygiene,2020,0,0,Limited service
KOR,Republic of Korea,total,Sanitation,2020,0,0,Limited service
KOR,Republic of Korea,primary,Sanitation,2020,0,0,Limited service
KOR,Republic of Korea,secondary,Sanitation,2020,0,0,Limited service
KOR,Republic of Korea,total,Drinking water,2020,0,0,Limited service
KOR,Republic of Korea,primary,Drinking water,2020,0,0,Limited service
KOR,Republic of Korea,secondary,Drinking water,2020,0,0,Limited service
KOR,Republic of Korea,total,Hygiene,2020,0,0,No service
KOR,Republic of Korea,primary,Hygiene,2020,0,0,No service
KOR,Republic of Korea,secondary,Hygiene,2020,0,0,No service
KOR,Republic of Korea,total,Sanitation,2020,0,0,No service
KOR,Republic of Korea,primary,Sanitation,2020,0,0,No service
KOR,Republic of Korea,secondary,Sanitation,2020,0,0,No service
KOR,Republic of Korea,total,Drinking water,2020,0,0,No service
KOR,Republic of Korea,primary,Drinking water,2020,0,0,No service
KOR,Republic of Korea,secondary,Drinking water,2020,0,0,No service
KOR,Republic of Korea,total,Hygiene,2021,100,7052574,Basic service
KOR,Republic of Korea,primary,Hygiene,2021,100,2724486,Basic service
KOR,Republic of Korea,secondary,Hygiene,2021,100,2784065,Basic service
KOR,Republic of Korea,total,Sanitation,2021,100,7052574,Basic service
KOR,Republic of Korea,primary,Sanitation,2021,100,2724486,Basic service
KOR,Republic of Korea,secondary,Sanitation,2021,100,2784065,Basic service
KOR,Republic of Korea,total,Drinking water,2021,100,7052574,Basic service
KOR,Republic of Korea,primary,Drinking water,2021,100,2724486,Basic service
KOR,Republic of Korea,secondary,Drinking water,2021,100,2784065,Basic service
KOR,Republic of Korea,total,Hygiene,2021,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Hygiene,2021,100,1544023,Insufficient data
KOR,Republic of Korea,primary,Hygiene,2021,0,0,Insufficient data
KOR,Republic of Korea,rural,Hygiene,2021,100,1310792,Insufficient data
KOR,Republic of Korea,secondary,Hygiene,2021,0,0,Insufficient data
KOR,Republic of Korea,urban,Hygiene,2021,100,5741783,Insufficient data
KOR,Republic of Korea,total,Sanitation,2021,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Sanitation,2021,100,1544023,Insufficient data
KOR,Republic of Korea,primary,Sanitation,2021,0,0,Insufficient data
KOR,Republic of Korea,rural,Sanitation,2021,100,1310792,Insufficient data
KOR,Republic of Korea,secondary,Sanitation,2021,0,0,Insufficient data
KOR,Republic of Korea,urban,Sanitation,2021,100,5741783,Insufficient data
KOR,Republic of Korea,total,Drinking water,2021,0,0,Insufficient data
KOR,Republic of Korea,pre_primary,Drinking water,2021,100,1544023,Insufficient data
KOR,Republic of Korea,primary,Drinking water,2021,0,0,Insufficient data
KOR,Republic of Korea,rural,Drinking water,2021,100,1310792,Insufficient data
KOR,Republic of Korea,secondary,Drinking water,2021,0,0,Insufficient data
KOR,Republic of Korea,urban,Drinking water,2021,100,5741783,Insufficient data
KOR,Republic of Korea,total,Hygiene,2021,0,0,Limited service
KOR,Republic of Korea,primary,Hygiene,2021,0,0,Limited service
KOR,Republic of Korea,secondary,Hygiene,2021,0,0,Limited service
KOR,Republic of Korea,total,Sanitation,2021,0,0,Limited service
KOR,Republic of Korea,primary,Sanitation,2021,0,0,Limited service
KOR,Republic of Korea,secondary,Sanitation,2021,0,0,Limited service
KOR,Republic of Korea,total,Drinking water,2021,0,0,Limited service
KOR,Republic of Korea,primary,Drinking water,2021,0,0,Limited service
KOR,Republic of Korea,secondary,Drinking water,2021,0,0,Limited service
KOR,Republic of Korea,total,Hygiene,2021,0,0,No service
KOR,Republic of Korea,primary,Hygiene,2021,0,0,No service
KOR,Republic of Korea,secondary,Hygiene,2021,0,0,No service
KOR,Republic of Korea,total,Sanitation,2021,0,0,No service
KOR,Republic of Korea,primary,Sanitation,2021,0,0,No service
KOR,Republic of Korea,secondary,Sanitation,2021,0,0,No service
KOR,Republic of Korea,total,Drinking water,2021,0,0,No service
KOR,Republic of Korea,primary,Drinking water,2021,0,0,No service
KOR,Republic of Korea,secondary,Drinking water,2021,0,0,No service
LAO,Lao People's Democratic Republic,total,Hygiene,2018,35.21,789272.6415,Basic service
LAO,Lao People's Democratic Republic,primary,Hygiene,2018,35.21,270451.8831,Basic service
LAO,Lao People's Democratic Republic,rural,Hygiene,2018,26.26,382597.696,Basic service
LAO,Lao People's Democratic Republic,urban,Hygiene,2018,36.5,286399.075,Basic service
LAO,Lao People's Democratic Republic,total,Sanitation,2018,31.55259,707287.59033,Basic service
LAO,Lao People's Democratic Republic,primary,Sanitation,2018,31.55259,242358.91457,Basic service
LAO,Lao People's Democratic Republic,rural,Sanitation,2018,11.4949,167476.10582,Basic service
LAO,Lao People's Democratic Republic,urban,Sanitation,2018,22.64712,177701.79671,Basic service
LAO,Lao People's Democratic Republic,total,Drinking water,2018,56.49032,1266295.48667,Basic service
LAO,Lao People's Democratic Republic,primary,Drinking water,2018,56.49032,433908.36186,Basic service
LAO,Lao People's Democratic Republic,total,Hygiene,2018,0,0,Insufficient data
LAO,Lao People's Democratic Republic,pre_primary,Hygiene,2018,50,233403.5,Insufficient data
LAO,Lao People's Democratic Republic,primary,Hygiene,2018,0,0,Insufficient data
LAO,Lao People's Democratic Republic,rural,Hygiene,2018,73.74,1074362.304,Insufficient data
LAO,Lao People's Democratic Republic,secondary,Hygiene,2018,50,503348.5,Insufficient data
LAO,Lao People's Democratic Republic,urban,Hygiene,2018,63.5,498255.925,Insufficient data
LAO,Lao People's Democratic Republic,total,Sanitation,2018,0,0,Insufficient data
LAO,Lao People's Democratic Republic,pre_primary,Sanitation,2018,100,466807,Insufficient data
LAO,Lao People's Democratic Republic,primary,Sanitation,2018,0,0,Insufficient data
LAO,Lao People's Democratic Republic,rural,Sanitation,2018,0,0,Insufficient data
LAO,Lao People's Democratic Republic,secondary,Sanitation,2018,100,1006697,Insufficient data
LAO,Lao People's Democratic Republic,urban,Sanitation,2018,0,0,Insufficient data
LAO,Lao People's Democratic Republic,total,Drinking water,2018,0,0,Insufficient data
LAO,Lao People's Democratic Republic,pre_primary,Drinking water,2018,100,466807,Insufficient data
LAO,Lao People's Democratic Republic,primary,Drinking water,2018,0,0,Insufficient data
LAO,Lao People's Democratic Republic,rural,Drinking water,2018,57.29397,834750.27601,Insufficient data
LAO,Lao People's Democratic Republic,secondary,Drinking water,2018,100,1006697,Insufficient data
LAO,Lao People's Democratic Republic,urban,Drinking water,2018,82.02563,643618.17098,Insufficient data
LAO,Lao People's Democratic Republic,total,Hygiene,2018,25.16335,564065.44424,Limited service
LAO,Lao People's Democratic Republic,primary,Hygiene,2018,31.49,241878.1539,Limited service
LAO,Lao People's Democratic Republic,total,Sanitation,2018,46.32377,1038400.62172,Limited service
LAO,Lao People's Democratic Republic,primary,Sanitation,2018,46.32377,355817.98835,Limited service
LAO,Lao People's Democratic Republic,rural,Sanitation,2018,62.52862,911016.96826,Limited service
LAO,Lao People's Democratic Republic,urban,Sanitation,2018,60.874,477650.85174,Limited service
LAO,Lao People's Democratic Republic,total,Drinking water,2018,10.83468,242871.81208,Limited service
LAO,Lao People's Democratic Republic,primary,Drinking water,2018,10.83468,83222.36889,Limited service
LAO,Lao People's Democratic Republic,total,Hygiene,2018,39.62665,888276.91426,No service
LAO,Lao People's Democratic Republic,pre_primary,Hygiene,2018,50,233403.5,No service
LAO,Lao People's Democratic Republic,primary,Hygiene,2018,33.3,255780.963,No service
LAO,Lao People's Democratic Republic,secondary,Hygiene,2018,50,503348.5,No service
LAO,Lao People's Democratic Republic,total,Sanitation,2018,22.12364,495926.78795,No service
LAO,Lao People's Democratic Republic,primary,Sanitation,2018,22.12364,169934.09708,No service
LAO,Lao People's Democratic Republic,rural,Sanitation,2018,25.97648,378466.92607,No service
LAO,Lao People's Democratic Republic,urban,Sanitation,2018,16.47888,129302.35155,No service
LAO,Lao People's Democratic Republic,total,Drinking water,2018,32.675,732447.70125,No service
LAO,Lao People's Democratic Republic,primary,Drinking water,2018,32.675,250980.26925,No service
LAO,Lao People's Democratic Republic,rural,Drinking water,2018,42.70603,622209.72399,No service
LAO,Lao People's Democratic Republic,urban,Drinking water,2018,17.97437,141036.82902,No service
LAO,Lao People's Democratic Republic,total,Hygiene,2019,35.21,791469.7455,Basic service
LAO,Lao People's Democratic Republic,primary,Hygiene,2019,35.21,271224.3905,Basic service
LAO,Lao People's Democratic Republic,rural,Hygiene,2019,26.26,379878.9982,Basic service
LAO,Lao People's Democratic Republic,urban,Hygiene,2019,36.5,292455.52,Basic service
LAO,Lao People's Democratic Republic,total,Sanitation,2019,31.55259,709256.47194,Basic service
LAO,Lao People's Democratic Republic,primary,Sanitation,2019,31.55259,243051.1784,Basic service
LAO,Lao People's Democratic Republic,rural,Sanitation,2019,11.4949,166286.03875,Basic service
LAO,Lao People's Democratic Republic,urban,Sanitation,2019,22.64712,181459.63412,Basic service
LAO,Lao People's Democratic Republic,total,Drinking water,2019,56.49032,1269820.48264,Basic service
LAO,Lao People's Democratic Republic,primary,Drinking water,2019,56.49032,435147.75948,Basic service
LAO,Lao People's Democratic Republic,total,Hygiene,2019,0,0,Insufficient data
LAO,Lao People's Democratic Republic,pre_primary,Hygiene,2019,50,232337.5,Insufficient data
LAO,Lao People's Democratic Republic,primary,Hygiene,2019,0,0,Insufficient data
LAO,Lao People's Democratic Republic,rural,Hygiene,2019,73.74,1066728.0018,Insufficient data
LAO,Lao People's Democratic Republic,secondary,Hygiene,2019,50,506437.5,Insufficient data
LAO,Lao People's Democratic Republic,urban,Hygiene,2019,63.5,508792.48,Insufficient data
LAO,Lao People's Democratic Republic,total,Sanitation,2019,0,0,Insufficient data
LAO,Lao People's Democratic Republic,pre_primary,Sanitation,2019,100,464675,Insufficient data
LAO,Lao People's Democratic Republic,primary,Sanitation,2019,0,0,Insufficient data
LAO,Lao People's Democratic Republic,rural,Sanitation,2019,0,0,Insufficient data
LAO,Lao People's Democratic Republic,secondary,Sanitation,2019,100,1012875,Insufficient data
LAO,Lao People's Democratic Republic,urban,Sanitation,2019,0,0,Insufficient data
LAO,Lao People's Democratic Republic,total,Drinking water,2019,0,0,Insufficient data
LAO,Lao People's Democratic Republic,pre_primary,Drinking water,2019,100,464675,Insufficient data
LAO,Lao People's Democratic Republic,primary,Drinking water,2019,0,0,Insufficient data
LAO,Lao People's Democratic Republic,rural,Drinking water,2019,57.29397,828818.63094,Insufficient data
LAO,Lao People's Democratic Republic,secondary,Drinking water,2019,100,1012875,Insufficient data
LAO,Lao People's Democratic Republic,urban,Drinking water,2019,82.02563,657228.683,Insufficient data
LAO,Lao People's Democratic Republic,total,Hygiene,2019,25.16335,565635.63733,Limited service
